CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.876140654543752,4.828892043258806,-0.4955425660767987,3.0938426129974097,-0.6337019122263118,-11.534085498031184,2.1619131508457707,7.116797126571376,5.336109880436284,4.4240890222415485,4.636926773177797,2.3166531494812417,12.310851661197983,1.9869907970755682,-11.43141914499769,5.6175854888386,-2.176671240420329,7.665908801124588,-12.135774993201066,-16.048471745832323,-5.9497970840324275,7.814680630356671,40.51640509005453,-35.575429876825204,-17.557308247170077,6.869687947611596,20.887951885304645,2.2974872944325693,-26.15628931320821,-32.58212983541207,7.883801433954112,12.353973281581505,6.831574823447799,-32.95572509038732,-4.408425584781702,-17.23524302424368,-11.275285140770936,-14.4901914601957,-2.763643289927691,4.734707906250896,-6.984514622020305,-1.4607544299890272,10.600409809333437,1.2416687827736868,3.0956242333221593,5.331730907860143,-0.41745009999691723,1.5273528967554597,-6.4094876690672375,3.056646278268214,2.667772034983334,-0.2474340378860349,0.17216628575946885,-2.4144037351151297,-4.7817057545787485,-2.092525362135704,4.282449538395731,-5.220901813118857,-3.293466937175634,0.05689647970215192,-0.6376356683555925,-0.8444206796187732,-2.4123386312702046,-0.9329113491135994,-1.6943841506766426,-1.0289836054306327,2.1068714546773863,-2.878012406947702,0.5573148645794788,1.7209317828508897,1.1543679826581057,1.7259994074576888,-0.5670329209355385,0.2566088964598624,-1.6821590978058956,2.311695629254102,2.528280861261954,-1.0200938607824686,-1.826816768468321,-1.782001557547456,1.250666037549946,0.2680780398999373,-1.7132166689783421,1.6754483987531426,-3.5948134400872656,0.5247519292119747,-1.8739238611113298,0.624251095728248,0.23821189808490173,1.119832667620176,-1.8008314870661701,0.6660726264650842,0.2335708361362823,-0.1500777229776577,0.8425586491551381,-0.36423485268698974,-0.5734264755697162,-0.06246207000523801,0.6220327833676628,0.03747067530305653,-0.8110158599539217,1.6024197905058475,0.1043072772808917,-0.15332717835943221,-0.2513227280391419,0.4107509605125525,-0.4857479898183296,-0.13847145397254557,1.20208061150149,0.414027686265404,0.5654777672634981,-0.6551074548191537,1.0730010431060677,-0.05704818529941906,0.24034601800198155,-0.0077663491004596324,-0.7791992554595015,0.6133588310004485,-0.3305087486335184,-0.0049624521638041985,-0.04569672393241386,0.14816284597855117,-0.0617497143703549,-0.19861187312122464,-0.26905783772186376
12348,-4.2198390714375,1.226195194188899,-1.88192169461989,-0.17430198324920035,0.8177683434712185,1.160852298630284,-0.8719608104062027,-0.8468273433934073,0.4601196082750398,0.8543226360733047,-0.40176036789533365,0.9816051187508035,-1.1041977885976397,0.770226292808483,-0.09270702616531817,-0.3132745647455945,-0.4489383840815627,1.2075429644031401,0.3817642457893835,-0.4689002387968907,0.18372547488573537,0.05417308393011442,0.5014892692366286,0.37397478896362724,1.2260694543457968,-0.771832258490462,-0.26996834335739733,0.8512866610128413,-0.371127305074342,-0.578058667576943,1.010339480063871,-0.5827685867573142,0.9460702157346232,-0.7361829167085112,0.3555595663284289,-0.38527340539831345,-0.29717364863068146,0.3970018256772471,0.15312742267677643,0.33410260722565466,-0.45811231100082095,0.7069958265146794,1.2127023360142772,-0.19914767839287353,-0.8616714441782134,-0.0673649325331486,-0.41700054991752106,-1.6140809188012042,-0.36424890380261576,0.45494590285940095,0.34370613630893315,1.3076257352599145,-0.16619783489631113,-0.6429066350143382,0.6817063366125661,1.181709333495711,-1.8389433725612734,-0.6361228650930658,0.8310106861688753,0.378753248845955,0.2236451462385276,0.1504477762432127,-0.21544405068620148,-0.07152319227316399,1.9778486263468373,0.11455858068926195,0.5771220058276035,-0.15379004728307855,-1.286113031723456,0.22502504595317557,-0.5171002692662221,-1.5867292854514452,0.7787062347955527,-0.4099138829142001,1.258516411968893,-1.003770689820936,-0.8888629626362626,-0.5307790845576145,-0.2774369108049767,0.036026817106257505,0.12966166035133858,-0.5612062444320395,-0.3949062021240467,-0.6298143911536598,0.31979184229188823,0.2367579775044364,0.1489898412503892,-1.8542453695847736,0.12459063760178554,-0.4165961936807319,-0.7419013827516135,0.2079154191844581,0.9947485836708239,-0.15603807994850416,1.0875996547069797,0.08140405998644996,0.41346187567998,1.2870410479613623,1.0029952029654565,-0.6532750864992182,0.7906263527500198,-0.7208981600343793,-0.4575267252856723,-1.7225325319188785,-1.502234817480994,1.0664385928428537,-0.6965652085466737,2.0115648635645713,-0.6023176867258262,-0.7670823573205348,-0.24552794316495452,0.5694522368192146,-0.9332048246826152,1.5564386522974658,-1.1384683824860173,-1.904434794585512,0.07564426858661498,-0.9558230686297806,1.4096107432008096,0.7243417796799426,0.4649161546680905,1.9077022077646837,-1.4167702557456618,1.1212500962616403,-2.9469929853986434
12349,-1.26083784376518,2.3878280917572656,-0.0730971969796823,-1.1189029553973395,-0.034546158237762935,-3.7153249689509003,-0.34273833417122146,-0.14900237812486047,-0.7896847072262295,-0.37788323272332525,1.5682100327980923,0.1820478139796782,0.22199664955739737,-0.05045515139915749,3.1798764266818855,-0.5136264669568904,-1.8387263908536742,0.38254971271929455,0.31849715956166713,-0.005705004272717262,-0.41385010978298553,0.4566881116361107,-0.7891459448279872,1.7548787688995406,-1.482831435452815,0.7521957749537727,-0.9177531792908478,0.7672059673119548,0.487542326576172,-1.349292989377825,0.2875303853915988,0.6454374439091928,0.0702972410449437,-0.21866928188533077,-0.667523100092605,-1.540908851194256,0.7907475565142202,-1.4120949724754865,-0.09294638356257048,-0.9225007196002686,0.07575000279405301,-0.09758045257118823,-0.16210582745059487,0.7043465201013994,1.3979546494168633,-0.25630951073955843,-0.1320707611923309,-0.19396324286616906,0.8443021736462363,1.671131121153786,-3.067520473466757,-1.4215606685924445,-0.35268729105977353,1.2386457690738824,-0.3429263841721498,0.1864414532239003,-0.8225928817339607,0.556926004348113,-0.35942012017319985,-2.287441053890233,-0.20932378658985024,0.2890998162136712,0.2816204382205001,-0.003279175772333831,0.12931560386228763,1.0114630159721933,-2.0763799294157823,1.6835406338367702,-1.0290338783097015,-1.3961634402103142,0.3112978586814085,0.7032074904293251,1.0218671558668009,-0.4349042075900497,-0.7118834651984354,2.024681340794077,-0.9154718013326893,1.9822389365213362,0.63444071964423,0.6481869782236267,0.19170199247370567,-1.1098045743010736,1.05261539042242,-1.1834304063976981,-0.5449847494341146,1.3952669822666002,1.571042237076365,-2.602249298765056,-2.1404871026439922,1.1677801109092556,-2.0444681956762976,-2.0579362413949207,-2.018433405305926,-1.9131843351846198,-1.8612161116707127,-0.13817114360411004,-1.0274627952759632,1.863885001187621,0.0854324052418291,0.37607968272465897,1.9891005833084208,-1.3869374872008857,-1.4509219802366005,2.8766075435637153,-1.125522244369269,-0.04704480669312373,-2.9853828332937966,2.0037698045366903,0.9140709463809003,-1.0020572328396764,-0.01269134834001396,2.6211596424390113,-2.0226457096947676,-0.626574825927719,0.6580622402369243,4.5956445877378735,-4.527503921240372,-2.3707985951645085,-3.3961661903544087,-3.4193787288019015,-1.3046165107989696,3.84554051524505,0.8075679673904886,-4.6526837372762255,2.5946385223976653
12350,-4.929318990276655,-0.7148738655815503,-1.5811185738860243,-0.46978942065589246,-0.11616435029689716,0.6477359202926087,0.11268234238144224,-1.3363267689577234,1.547286785935689,-1.1908303808128313,-0.2128452899979217,1.057421381463502,-0.47458715353538244,0.8568643730854655,-1.3050321181312436,0.2430909987203803,0.26937251095506415,1.9541576588414715,-0.2290038717184027,0.5716533692197315,-0.18640773578794104,0.9041854624024422,1.3634797108249828,0.17649329980121464,-0.26188800477611635,-0.1647009962415701,-0.6825271689521378,1.0810785941455334,-0.15310262300377253,-0.3977701535178787,0.24045736385245134,0.6324028831843255,-1.4503789064956405,-0.18196707841452522,-0.31569748162516653,-0.3070002952930189,-1.3604431354095021,-0.004262525402670244,0.585064753810518,-0.2507725627375474,0.5897360322424557,-0.21634711599474346,0.28330465341058175,0.5141812825913996,-0.5222242383091843,-0.10239104358766703,-1.468632286886162,0.15313016137706956,0.13785286793190724,-0.6688254450605061,-0.7576587949381722,0.17771477299477592,1.3719718183965024,-0.7885730642079242,-0.5485351014815746,0.9079922559238849,1.3111624491588405,-0.14740447224987818,-0.4320188502031599,-0.4460177022246986,-1.332035848910558,-1.2503916589153292,0.14902531413298875,-0.8091383820834481,-0.37100955025356075,-0.5478484064944963,-1.3152720357775076,-0.13853430714369597,-0.7589303585793326,-0.335345041846119,0.8419448680766716,-0.13907113564699394,-0.06990816292095356,-0.08805935198679057,-1.1803331174006053,1.5876798726247565,-0.3128339082863535,0.5383191951506121,0.49812006277482185,-0.3792761179764561,-0.14306132423028067,-1.631847025624304,0.2655845982806583,-0.821109185348973,0.06579301941768956,0.3525530985882548,-0.09897100742725759,-0.23817513325033196,-0.2393121738780195,-0.6162230945030351,0.13591461989062129,0.12847047839193707,-0.3277482056196646,-0.030587735324724807,0.925031897116618,0.7000858019977295,-0.4698033472459293,-0.4657063399974519,-0.42470121177066567,-0.41383654046995416,-0.4759802270267208,-0.07262857879123542,0.003002566922816148,-0.30679782408965683,0.7460923762205419,-0.09777994676539709,0.009037670031159031,-0.9418282197186498,-0.9720721284688907,0.08945901972838252,-0.5004492623075999,-0.8776880476363613,-0.11530011423817003,-0.9468372162373004,-0.832406897537892,-1.8698165936915037,-0.4600853047733676,-1.1922754288840138,-0.5968115036155954,-0.8086928620792609,0.37385443919885275,-0.28251040588687837,-0.8193613479903437,-1.010051485864577,0.36323151961196876
12352,-2.053129153076795,2.1107884127537946,0.18484404950869743,0.1283792530337337,0.08713310610059899,-1.943497264396746,2.383475071251074,0.8982828803882387,-0.6728482625399881,0.0811808256340903,0.8765598787108918,1.0504686037053332,-0.7411689488399709,-2.0723373339402036,-0.6384409914262481,0.016934402741047544,0.11652948712502065,0.5747543990991631,-0.0282000653367665,0.10559294676467423,-0.6975835208133387,-0.9127991830140262,-2.33335309238622,0.5204002132796964,-1.7534507710338272,0.22040378382357362,-1.0655134875639396,-1.8027009694377103,-0.9260165468470429,2.092838307417384,-0.1575525046209907,2.2248412719515094,2.2479143546941662,-0.5823446142749292,2.444478685539972,1.3822161273260922,0.19694756421469906,-0.41527785589620336,1.807502709375152,1.2211620518237736,-0.9468075325721778,-0.8695616005722365,-1.125108145574296,-0.08779595701872722,-0.8806097312494772,-2.2340627065697336,-1.6154603885537395,-1.444536535295197,0.9896806671299033,0.3051155831094343,-1.549518604947353,0.6921567886000342,3.4988619648422867,0.4505827189859004,1.3660996085105663,-1.3744689088815367,-1.2845773789963875,-0.36622217027807347,0.21263276124100478,-2.065260022597068,0.48095403296153816,0.23065960563841764,0.9369059859639917,-0.4261687444921401,0.26458154081890417,-0.20925110450559628,-0.5614684693091787,-0.6198571589518101,-2.308389459551459,-1.960944380272655,-0.6273311852833378,-0.26826191195141647,3.0648094909122654,-0.08605504706796178,0.21492463823392632,1.2933742015313814,-0.14752130328012808,2.5289214363795134,-3.2474479098512776,0.6050108188528904,0.35373359825327855,-0.7853399011460478,2.508960394949715,0.008841702795080536,-2.3553602886297775,-2.5097938193647296,2.1133153344366655,0.6054765049087951,-5.850829944695966,-1.1723499676526963,-4.3927671277833555,-4.341840659654379,-0.3462386674917092,-1.9950736740156443,-6.93852892060558,-1.3576799384551028,-0.7719508368687908,-5.746568263779092,5.445534417107893,5.885038717521198,-4.315132656966022,12.602361082433825,-1.2979882969437528,8.60587689787467,0.5451447262450152,19.256034509506666,2.775318096345453,-9.282484593822765,-4.181715715844097,5.703884027638927,15.600565312164132,-12.005130360739981,6.062908996108036,1.7658979730471323,-0.42333878898386906,1.6959366456374263,8.096258397644892,10.325739466646505,-8.94732103379895,-3.582689491538788,-2.0782274726632215,3.3461923336411985,5.183793174584799,0.9283187993219512,-1.9332352566025937
12353,-6.37381092455354,-0.1744232020030226,-0.6212400843073788,-0.35269308515537295,0.21864316459071287,0.7834999636268405,-0.2513038533562576,-0.15172882585449377,0.6971162349957694,-0.18635976056033504,0.03937355047375135,0.2591645162822264,-0.2781120956042128,0.19574187383253513,0.22913023128986273,0.5567911874483787,-0.012597357833553036,0.4266866592646182,-0.3400683914895414,0.29288156823483785,0.10440591180217687,0.06349569028424304,-0.3533275272327226,0.1945089115265726,0.520264936401178,-0.10396576414517117,-0.3476837041804155,-0.4189226945209126,0.13552990400029807,0.1275636056696291,0.37211436748896726,0.10587646608956626,0.3786451146696905,-0.09490399850252365,0.5620892152178105,-0.5258306074561561,0.10127806845024204,-0.4638096140484264,0.12589113582686282,0.042817558641659176,-0.09118778778294052,-0.1680852214867188,0.3023837808316837,-0.009417443800366177,0.0011617461192319836,-0.34167551062193957,-0.21689573539380103,-0.04727961945099721,-0.05355121337357298,0.2886663867388043,-0.0457830055296508,-0.085831606785809,0.3246471965298933,0.19341805671762125,0.08387458824875361,-0.7799634310784963,0.12694973165905793,-0.47222221108594414,-0.5441837391865135,-0.2950668636100291,-0.0597576945035314,0.004172957801005711,0.2643426249506407,-0.3582378336756683,0.07930302033164072,-0.21110419236914385,0.02684265081746201,-0.25458385309394577,-0.49804530749911574,-0.34927875758118127,0.18432145243960796,-0.2480453937836391,0.09358461378946231,-0.021784101372465905,-0.17495670896426976,0.5711729867741283,-0.43627727121583876,0.12507121567436963,-0.10748343090686091,0.03984673935747897,-0.28683373419416186,-0.853014604628244,0.14993163583993213,-0.042709970865022054,-0.15707376418337848,-0.3060519079415981,0.22835501053701826,0.46076753206929993,0.3927518717194787,-0.058116590277181496,0.25875109490275316,-0.04030815530709736,0.04524751938527234,-0.05233881328133999,-0.2484823444758509,0.16231698581154175,-0.33333097840461684,-0.04856989632152645,-0.07542215156904244,-0.11115496014193105,-0.07444350611988555,-0.46532816565849455,-0.08524627404888697,-0.15604360682336657,-0.03914034768624396,-0.7341686453056665,-0.18346277139649725,0.129439053825756,-0.06857311728953637,0.09045713167604885,-0.29961534470219364,0.03794307945602676,0.1178024634495479,0.288364489446629,-0.5845734941561113,0.14765831736375273,-0.03593468931336991,-0.22012084051474293,-0.08918726106835681,-0.15803691047006518,-0.005959840797294863,0.03520510760731767,-0.13468084685135626,-0.1279248590391065,0.09386980304828435
12354,-2.214764297791924,-1.160907316385123,-0.3381528433205394,-0.9198572469350287,0.05124813231324199,0.8373416661886234,-1.1133309324101806,-0.9981295036694814,-0.568347284725131,0.7141471028924151,-0.5326946404834861,-1.8793939073800126,0.8558085195743498,-1.5072379096416242,0.4293485840078798,-2.054005853970599,-0.21169932504508598,0.44974830479072125,0.7072054823576646,0.8880865931851537,-0.33014546301564585,-0.9159056568732611,-0.003970506202761511,0.22266097390396555,1.103334256200343,1.0923369022579508,-0.9755664223220983,0.09988684386450046,-0.6555108066395421,-0.6505347500687952,-0.06161712629993012,-0.4931422992127132,0.09313753403356258,-0.4699182844501734,-0.5383444450872584,2.0929184140429395,0.49613868186659427,0.02085991928230691,-0.3760107459542519,0.2220196854392392,0.5544526419075629,-1.0416819636078458,0.24115912853786306,-0.9472934021851874,1.9490164508410759,-1.0860883614131867,0.28377232119440493,-0.39919831994813854,-0.2992354003001324,0.965265269481174,0.4656037232642224,1.6745395719372946,0.872070694920412,-0.16693031215135887,-0.18204778688729142,-0.43583707437512376,-0.043508564598589046,-0.10167771225163022,0.5377048010183099,-0.3959418532940152,0.330814246086802,1.222499260937568,-1.3650367971215849,-0.13517303549341297,-0.5481552404333456,-0.7155463621385677,-0.4128210821375983,0.05720966962720423,0.06882289116803017,-0.8797950776173489,-0.7131582356142504,0.030099188477199064,0.16258632440090154,-0.1530078450745986,-0.0006364431825338218,1.019762311500287,1.0490594866278222,-0.44568086353745073,0.5113089199355939,-0.3707848288763105,-0.33857760429782674,-1.5707315247557285,-0.04394210894991586,-0.39832589719329997,-0.5361168409367109,-1.1545570415890072,0.3950529051096978,0.4501757970306544,0.227444712096798,-0.4778852589394764,1.448267456929778,0.817882436619266,0.7637236934001759,-1.1809227782982832,-0.9822292596248641,0.6985723731536863,0.53682022022986,-0.8929429408941952,-0.7986681733251904,1.054527255060333,0.13878711506161295,0.28895757360407737,-0.09857024862570771,-0.6360344063908133,-0.6618454990718566,-0.38397021497434436,0.3415495234551834,-0.40522134588597886,0.8302593379809008,-0.3297797594697425,-0.2956851596299111,-0.10664534122685052,-0.246082429340817,-0.6766483394819769,0.15664679702244477,-0.33456875895475574,-0.4720985350826865,1.0346244115705823,-0.1372765735504028,0.9644191607256903,-0.29849026408746315,-0.19347021685862145,0.15822403620215683,0.8827658782952579,0.09506517660411043
12355,-5.801691109152949,-0.031380023954317465,-0.4998307911380794,0.5976160785462468,-0.15978847662011916,0.8712559681942257,-0.8343176950354817,0.6215988633907034,1.0346421540517745,-0.42964505447150236,0.10530000006075108,0.14570853305694423,0.16477318236038863,0.013412165649017704,-0.25542439348807805,0.44552865877412107,-0.04812802710845214,0.630598696698699,-0.6174415316771419,0.3828871774013418,-0.18726518602490738,0.3201186322368681,0.1824231682370031,-0.2522425930748803,0.2455950276326737,-0.4365175608075402,-0.9234647928873905,0.035828954665190066,-0.14520099208928153,0.512797207268173,-0.3069061459423483,-0.43694727998978783,0.019363823528062915,0.22214650131582886,-0.11373323190148824,-0.4471573400754784,-0.07599473950191865,-0.12194426082328108,0.367732825629569,-0.38026669380893174,0.11093936169167955,0.3838257274857344,0.1793633485422016,-0.768143299634693,0.7211703924077847,-0.23090876394908372,-0.20473264992858434,0.3182430649208289,-1.456033938731128,0.707862700834718,-0.41639857342924924,0.2803513860017447,-0.04098824988256122,-0.08662635552854688,0.02966444957115147,-0.9535743227261093,-0.31609389490306333,-0.25874962099872667,-0.1380969977597485,0.8942249675447318,-0.5591635371221213,-0.3537176029791486,0.14712612981968426,-0.08502442817224876,0.28585219125580785,-0.8889793200981098,-0.11449290463177245,-0.18702216031434865,0.037958844268188116,-0.11280290928374789,-0.4407647177070205,-0.3146919281338609,-0.015356585273301727,-0.03385116062455751,0.23319537747477503,0.1017290510158454,-0.4717304496309943,-0.07143927547101947,-0.5310862865587576,-0.44541449262857336,0.07897512529226194,-0.8789259612631641,-0.1590648086910267,-0.5868528123752785,-0.35247156913656286,-0.5254700425849763,0.24026174112329204,0.06294718092850979,0.2890038122918177,0.5707775890048576,0.39039954523898124,1.0956949788142332,-1.060334200702687,-0.7458344075365413,0.19760663539668763,-0.9874598458530389,-0.32377087443698127,0.11873431774808794,-0.024491227315972273,-0.7658985406391507,0.3457054048025207,-0.24221771624823837,-0.17106773708984233,-0.37447055713860333,0.6986597111089269,-0.9275528057624235,0.09068908427485542,0.08983408465498438,-0.9162948293083294,0.5738697449952384,0.6576359362541289,0.9489750711682746,1.7585055261964302,0.6991316158929919,0.08035730502676579,-0.29340721003530057,-0.3012428226479728,-1.8222077621825064,-0.3824578344468773,0.45056686705063814,-0.02794163446184051,-0.7760047941357776,0.4662209978713223,1.1438927314275364,-0.18676064670061032
12356,-3.172040613649625,1.1357241867362737,1.1428827946454718,-0.334185605605733,-1.5168677336653829,1.6989238526607346,-1.1836120114416133,0.865601336569509,0.1843170408497324,0.4177644113610965,0.8348772305585933,1.0786423480585152,-1.1368914094068026,-0.892858810958181,2.241752862074678,-0.4395464678901376,-0.4756676356845375,1.027798034085332,1.7255903125087175,-0.410344050529914,0.06473735465072843,2.510687420908015,2.125032474063672,1.8807789723436155,-3.6951646644046465,-1.6211534212375243,1.9972277706836445,-3.5342168290533533,-0.5981940557853885,-0.45456152065466815,3.7325892407674885,-2.26173160417313,4.5590025482475856,0.3849687264894392,0.49286157818581733,-0.803126858199529,2.3723431884907136,-0.02727921405226451,2.2075341589799695,0.8302149308324034,-3.0212650602750823,-2.0313621544004814,-0.8609941806058061,1.992115667632227,-0.477597142960972,-3.5622290717054184,-1.1607228128051732,-1.0158250673119804,0.8715737987717674,2.3076727378159685,-1.4477416225331932,-0.023436140756135884,-1.7632613398406034,1.1627467809876846,-1.0761593214383542,1.1848633876181296,-1.2925088623446106,0.5264776909408609,0.8595360029943674,3.3541105314748436,-0.6743432773935523,0.4171356529736747,-1.4829389800432344,-0.18637656599847124,1.1898000808821476,0.20240251567351802,1.9723567008014014,-1.1128717273381106,-1.250843018178357,-0.7035134124136575,-1.2700973873772865,-2.0750386748605227,-0.04037320080431822,-0.47731375285377237,1.2902607533886314,-0.34430731202094444,-1.052293370000707,-0.4599686509587385,-0.6930338340274764,-0.4062880939346468,-0.18814439714358389,-0.5108957750474328,-0.8615144837118922,-3.0500370750053043,-1.5890285074927752,3.269261679116835,-0.6255108903406936,-0.3002203024603641,-3.0863841341553346,1.4694446157289884,-1.3160884040055587,-0.35209401201609525,-0.6342465867530221,-0.11238764938240296,-1.627102655493057,-3.8586962701424,0.22517917407549323,1.291219507440169,-0.9483085749409838,-0.8125155978164604,1.873604394234338,-2.6242245702076645,2.507651154199942,1.670169363802791,-3.1694614621266215,-1.4428812363529064,0.532971278425252,-2.0319271812860267,0.43950313629283627,-2.7886851220416067,0.6192041295070474,3.319642805267856,-0.9198808092853712,-0.6907886329170005,-2.7224637016540383,-0.9804400453339414,4.1813722296262235,0.6838822028492912,1.1397701248474406,-0.07721184256079103,-1.981162187892343,-0.1446111869327686,-2.709063007662336,-0.8942286703302298,1.6403872065080023
12357,3.2705661182358807,4.6556163588727,-1.0967101450301522,-3.21036848046064,-5.171245000633859,-3.177263255008891,1.7525730516792506,1.4336470778920114,0.38824818971258557,-8.96887375285311,0.040834619330607974,-2.177553635608281,2.540665402641066,2.151366255696976,8.0708360763212,-0.432777918999356,2.85956383580027,7.1902952717765185,1.8892488374724332,0.7929340943080428,-5.094439552514888,4.44287799668654,2.2752577636773856,6.281383626067322,-2.8823149781434934,0.453611133758294,-2.837956053637802,-3.5088802568020476,4.074272383410747,4.610280196335171,2.521734030891491,-2.401866348590556,2.457545774760927,-0.39633455691174074,6.591339327916926,-12.799378541628997,22.353054815499398,-5.285783520699019,10.18572578667789,3.7140107810856904,19.409380636278936,13.579335677366366,6.694186717354983,6.383650961339911,40.889173825697284,-5.632091841377614,7.107620423058876,14.625162365135985,-26.56453660144614,-1.899300500762703,9.609390793073832,-30.223851899554653,7.50495277513862,0.8659656689764195,-0.05481599221714706,2.0532307988174177,-0.6819493072766443,-8.134297773338064,3.376015140730771,0.5954581845024817,3.3255801270282426,6.208103705699282,-4.213755932924834,2.7116217459517724,8.622348563241943,15.042172397015191,-3.551729854588484,1.261189696419133,-3.9880429501020602,0.5644030281314955,-2.4356538480203658,-2.693610773301112,2.3629402579305516,-2.9896127203722664,-7.1843870656246756,6.35799851684647,-2.6796781423905487,-1.120219314191663,3.878838411538624,-3.9668601371067664,0.029298124481298538,3.290193834233542,1.3571164836263454,1.0009134983810748,1.7483896792613804,1.6646766408588725,-1.0748904501832293,-0.4183082784697346,1.4983117418264347,0.5271196935124278,-2.9049058089284956,-0.9672417610994386,-0.41046196597757645,0.9301132129225373,-0.6157293083684348,1.9537042053562859,-0.6423230544250067,-0.6577089390128561,-0.17245875718339984,-0.4747029300440573,1.3553896971784696,1.6326574430178358,0.41759041957865556,-0.163157541856095,1.0226416087648418,1.4597369102934639,0.6036170420454249,-1.3731245203559035,-1.6248825130583526,-1.7921029447227026,-1.5020697811899155,0.8154731480195945,-1.6143491805303294,0.24285754015294858,-1.358701946568746,2.0613398150446978,-1.5468167906526837,0.3826495464455033,-2.761281556594272,0.32329724721655173,-0.7385798177418411,-0.2971544131256998,0.4996249825567778,0.8762527780614623,1.6074818277769727
